nan,nan,nan,2021-12-07.16:12:24
nan,nan,nan,2021-12-07.16:12:25
nan,nan,nan,2021-12-07.16:12:25
nan,nan,nan,2021-12-07.16:12:25
nan,nan,nan,2021-12-07.16:12:26
nan,nan,nan,2021-12-07.16:12:26
nan,nan,nan,2021-12-07.16:12:26
nan,nan,nan,2021-12-07.16:12:26
nan,nan,nan,2021-12-07.16:12:27
nan,nan,nan,2021-12-07.16:12:27
nan,nan,nan,2021-12-07.16:12:27
nan,nan,nan,2021-12-07.16:12:27
nan,nan,nan,2021-12-07.16:12:28
nan,nan,nan,2021-12-07.16:12:28
nan,nan,nan,2021-12-07.16:12:28
nan,nan,nan,2021-12-07.16:12:28
nan,nan,nan,2021-12-07.16:12:29
nan,nan,nan,2021-12-07.16:12:29
nan,nan,nan,2021-12-07.16:12:29
nan,nan,nan,2021-12-07.16:12:29
nan,nan,nan,2021-12-07.16:12:30
nan,nan,nan,2021-12-07.16:12:30
nan,nan,nan,2021-12-07.16:12:30
nan,nan,nan,2021-12-07.16:12:30
nan,nan,nan,2021-12-07.16:12:31
nan,nan,nan,2021-12-07.16:12:31
nan,nan,nan,2021-12-07.16:12:31
nan,nan,nan,2021-12-07.16:12:31
nan,nan,nan,2021-12-07.16:12:32
nan,nan,nan,2021-12-07.16:12:32
nan,nan,nan,2021-12-07.16:12:32
nan,nan,nan,2021-12-07.16:12:32
-15.191653,12.699461,-1.485986,2021-12-07.16:12:34
-14.996552,12.659323,-1.454589,2021-12-07.16:12:36
-14.996502,12.659372,-1.454573,2021-12-07.16:12:38
-14.996379,12.659458,-1.454507,2021-12-07.16:12:40
-14.996340,12.659601,-1.454436,2021-12-07.16:12:42
-14.918770,11.957198,-1.457361,2021-12-07.16:12:44
-14.398346,10.160564,-1.229973,2021-12-07.16:12:46
-13.771252,8.651142,-0.383553,2021-12-07.16:12:47
-12.289056,8.578291,0.116735,2021-12-07.16:12:49
-10.256320,8.733212,0.019547,2021-12-07.16:12:51
-8.458596,8.613850,0.136463,2021-12-07.16:12:53
-7.746347,8.554445,0.039174,2021-12-07.16:12:54
-6.772216,8.609328,-0.076749,2021-12-07.16:12:55
-5.689718,8.442372,0.007449,2021-12-07.16:12:56
-3.700319,8.509515,0.160857,2021-12-07.16:12:58
-2.540091,8.450013,-0.015429,2021-12-07.16:12:59
-1.367293,8.521032,0.074294,2021-12-07.16:13:00
0.257458,8.530258,0.013897,2021-12-07.16:13:01
1.848474,8.472662,0.157239,2021-12-07.16:13:02
3.469064,8.407129,0.061173,2021-12-07.16:13:04
4.518799,8.497216,0.019369,2021-12-07.16:13:05
6.027129,8.528360,0.042806,2021-12-07.16:13:06
7.004450,8.514854,0.192423,2021-12-07.16:13:08
8.759001,8.699520,0.114022,2021-12-07.16:13:09
9.963561,8.652363,0.031075,2021-12-07.16:13:10
11.684779,8.606440,0.174727,2021-12-07.16:13:12
12.514843,8.707041,0.070183,2021-12-07.16:13:13
13.528927,8.705043,0.011309,2021-12-07.16:13:14
14.252059,8.605417,0.041520,2021-12-07.16:13:15
15.014603,8.612361,-0.010316,2021-12-07.16:13:16
16.834112,8.688837,0.046344,2021-12-07.16:13:17
17.784599,8.622883,0.011744,2021-12-07.16:13:18
18.292175,8.571970,0.112799,2021-12-07.16:13:19
19.789600,8.751344,0.012077,2021-12-07.16:13:20
21.115038,8.739369,0.009523,2021-12-07.16:13:22
22.425226,8.572041,0.019268,2021-12-07.16:13:23
23.732916,8.635777,0.151840,2021-12-07.16:13:23
24.909636,8.785875,0.057463,2021-12-07.16:13:25
26.361811,8.686641,-0.026643,2021-12-07.16:13:26
27.522701,8.538949,0.075852,2021-12-07.16:13:27
28.163528,8.553166,0.040861,2021-12-07.16:13:28
29.316277,8.540176,-0.001445,2021-12-07.16:13:29
31.153034,8.641699,0.145179,2021-12-07.16:13:30
31.200476,8.517795,0.066790,2021-12-07.16:13:31
31.200190,8.528915,0.060958,2021-12-07.16:13:32
31.220427,8.543614,0.067080,2021-12-07.16:13:33
31.226448,8.541629,0.066984,2021-12-07.16:13:35
31.155872,8.526353,0.067736,2021-12-07.16:13:36
