nan,nan,nan,2021-12-07.16:05:24
nan,nan,nan,2021-12-07.16:05:24
nan,nan,nan,2021-12-07.16:05:24
nan,nan,nan,2021-12-07.16:05:25
nan,nan,nan,2021-12-07.16:05:25
nan,nan,nan,2021-12-07.16:05:25
nan,nan,nan,2021-12-07.16:05:25
nan,nan,nan,2021-12-07.16:05:26
nan,nan,nan,2021-12-07.16:05:26
nan,nan,nan,2021-12-07.16:05:26
nan,nan,nan,2021-12-07.16:05:26
nan,nan,nan,2021-12-07.16:05:27
nan,nan,nan,2021-12-07.16:05:27
nan,nan,nan,2021-12-07.16:05:27
nan,nan,nan,2021-12-07.16:05:27
nan,nan,nan,2021-12-07.16:05:28
nan,nan,nan,2021-12-07.16:05:28
nan,nan,nan,2021-12-07.16:05:28
nan,nan,nan,2021-12-07.16:05:28
nan,nan,nan,2021-12-07.16:05:29
nan,nan,nan,2021-12-07.16:05:29
nan,nan,nan,2021-12-07.16:05:29
nan,nan,nan,2021-12-07.16:05:29
nan,nan,nan,2021-12-07.16:05:30
nan,nan,nan,2021-12-07.16:05:30
nan,nan,nan,2021-12-07.16:05:30
nan,nan,nan,2021-12-07.16:05:30
nan,nan,nan,2021-12-07.16:05:31
nan,nan,nan,2021-12-07.16:05:31
nan,nan,nan,2021-12-07.16:05:31
nan,nan,nan,2021-12-07.16:05:31
nan,nan,nan,2021-12-07.16:05:32
nan,nan,nan,2021-12-07.16:05:32
nan,nan,nan,2021-12-07.16:05:32
nan,nan,nan,2021-12-07.16:05:32
nan,nan,nan,2021-12-07.16:05:33
nan,nan,nan,2021-12-07.16:05:33
nan,nan,nan,2021-12-07.16:05:33
nan,nan,nan,2021-12-07.16:05:33
nan,nan,nan,2021-12-07.16:05:34
nan,nan,nan,2021-12-07.16:05:34
nan,nan,nan,2021-12-07.16:05:34
nan,nan,nan,2021-12-07.16:05:34
nan,nan,nan,2021-12-07.16:05:35
nan,nan,nan,2021-12-07.16:05:35
nan,nan,nan,2021-12-07.16:05:35
nan,nan,nan,2021-12-07.16:05:35
nan,nan,nan,2021-12-07.16:05:36
