nan,nan,nan,2021-12-07.16:09:36
nan,nan,nan,2021-12-07.16:09:36
nan,nan,nan,2021-12-07.16:09:36
nan,nan,nan,2021-12-07.16:09:37
nan,nan,nan,2021-12-07.16:09:37
nan,nan,nan,2021-12-07.16:09:37
nan,nan,nan,2021-12-07.16:09:37
nan,nan,nan,2021-12-07.16:09:38
nan,nan,nan,2021-12-07.16:09:38
nan,nan,nan,2021-12-07.16:09:38
nan,nan,nan,2021-12-07.16:09:38
nan,nan,nan,2021-12-07.16:09:39
nan,nan,nan,2021-12-07.16:09:39
nan,nan,nan,2021-12-07.16:09:39
nan,nan,nan,2021-12-07.16:09:39
nan,nan,nan,2021-12-07.16:09:40
nan,nan,nan,2021-12-07.16:09:40
nan,nan,nan,2021-12-07.16:09:40
nan,nan,nan,2021-12-07.16:09:40
nan,nan,nan,2021-12-07.16:09:41
nan,nan,nan,2021-12-07.16:09:41
nan,nan,nan,2021-12-07.16:09:41
nan,nan,nan,2021-12-07.16:09:41
nan,nan,nan,2021-12-07.16:09:42
nan,nan,nan,2021-12-07.16:09:42
nan,nan,nan,2021-12-07.16:09:42
nan,nan,nan,2021-12-07.16:09:42
nan,nan,nan,2021-12-07.16:09:43
nan,nan,nan,2021-12-07.16:09:43
nan,nan,nan,2021-12-07.16:09:43
nan,nan,nan,2021-12-07.16:09:43
nan,nan,nan,2021-12-07.16:09:44
nan,nan,nan,2021-12-07.16:09:44
nan,nan,nan,2021-12-07.16:09:44
nan,nan,nan,2021-12-07.16:09:44
nan,nan,nan,2021-12-07.16:09:45
nan,nan,nan,2021-12-07.16:09:45
nan,nan,nan,2021-12-07.16:09:45
nan,nan,nan,2021-12-07.16:09:45
nan,nan,nan,2021-12-07.16:09:46
nan,nan,nan,2021-12-07.16:09:46
nan,nan,nan,2021-12-07.16:09:46
nan,nan,nan,2021-12-07.16:09:46
nan,nan,nan,2021-12-07.16:09:47
nan,nan,nan,2021-12-07.16:09:47
nan,nan,nan,2021-12-07.16:09:47
nan,nan,nan,2021-12-07.16:09:47
nan,nan,nan,2021-12-07.16:09:48
nan,nan,nan,2021-12-07.16:09:48
nan,nan,nan,2021-12-07.16:09:48
-26.157831,15.562984,-1.567264,2021-12-07.16:09:50
-26.248198,15.457080,-1.539484,2021-12-07.16:09:51
-26.294428,15.465424,-1.523060,2021-12-07.16:09:53
-26.253971,15.298070,-1.527341,2021-12-07.16:09:55
-26.257698,15.297419,-1.530898,2021-12-07.16:09:57
-26.263397,15.330711,-1.526947,2021-12-07.16:09:59
-26.294806,15.339310,-1.516125,2021-12-07.16:10:02
-26.266098,15.344015,-1.528794,2021-12-07.16:10:04
-26.258774,15.310736,-1.534541,2021-12-07.16:10:05
-26.322212,14.220477,-1.494425,2021-12-07.16:10:07
-26.326265,12.321178,-1.546659,2021-12-07.16:10:09
-26.425060,10.031028,-1.189099,2021-12-07.16:10:11
-25.039824,8.609760,-0.171106,2021-12-07.16:10:13
-23.196079,8.480718,0.034767,2021-12-07.16:10:15
-21.225357,8.665094,1.000538,2021-12-07.16:10:17
-20.653357,11.232663,1.722076,2021-12-07.16:10:20
-20.806105,13.271031,1.708954,2021-12-07.16:10:22
-20.783382,15.090272,2.121109,2021-12-07.16:10:23
-22.370640,16.347040,3.098815,2021-12-07.16:10:25
-24.723330,16.275442,-3.024327,2021-12-07.16:10:27
-26.439751,15.533156,-1.879971,2021-12-07.16:10:30
-26.527351,14.405957,-1.525217,2021-12-07.16:10:32
-26.504074,14.235617,-1.542503,2021-12-07.16:10:33
-26.516460,13.241932,-1.411236,2021-12-07.16:10:35
-26.473339,11.245675,-1.317895,2021-12-07.16:10:37
-25.772089,8.951778,-0.704528,2021-12-07.16:10:39
-23.655392,8.377348,0.047803,2021-12-07.16:10:41
-21.135494,8.591521,-0.005169,2021-12-07.16:10:44
-19.208302,8.753849,0.064837,2021-12-07.16:10:45
-16.360239,8.362199,0.479882,2021-12-07.16:10:48
-14.967930,9.316604,0.734962,2021-12-07.16:10:50
-14.057666,11.251383,2.034734,2021-12-07.16:10:52
-15.451898,12.280526,3.030225,2021-12-07.16:10:54
-15.635420,12.357990,2.915293,2021-12-07.16:10:55
-15.634492,12.359893,2.915711,2021-12-07.16:10:57
-15.633185,12.360910,2.917983,2021-12-07.16:10:58
-15.632401,12.361710,2.919367,2021-12-07.16:11:00
-15.631631,12.362077,2.920537,2021-12-07.16:11:01
-15.631484,12.362174,2.920833,2021-12-07.16:11:03
-15.631200,12.362365,2.920980,2021-12-07.16:11:05
