nan,nan,nan,2021-12-07.16:20:04
nan,nan,nan,2021-12-07.16:20:04
nan,nan,nan,2021-12-07.16:20:04
nan,nan,nan,2021-12-07.16:20:04
nan,nan,nan,2021-12-07.16:20:05
nan,nan,nan,2021-12-07.16:20:05
nan,nan,nan,2021-12-07.16:20:05
nan,nan,nan,2021-12-07.16:20:05
nan,nan,nan,2021-12-07.16:20:06
nan,nan,nan,2021-12-07.16:20:06
nan,nan,nan,2021-12-07.16:20:06
nan,nan,nan,2021-12-07.16:20:06
nan,nan,nan,2021-12-07.16:20:07
nan,nan,nan,2021-12-07.16:20:07
nan,nan,nan,2021-12-07.16:20:07
nan,nan,nan,2021-12-07.16:20:07
nan,nan,nan,2021-12-07.16:20:08
nan,nan,nan,2021-12-07.16:20:08
nan,nan,nan,2021-12-07.16:20:08
nan,nan,nan,2021-12-07.16:20:08
nan,nan,nan,2021-12-07.16:20:09
nan,nan,nan,2021-12-07.16:20:09
nan,nan,nan,2021-12-07.16:20:09
nan,nan,nan,2021-12-07.16:20:09
nan,nan,nan,2021-12-07.16:20:10
nan,nan,nan,2021-12-07.16:20:10
nan,nan,nan,2021-12-07.16:20:10
nan,nan,nan,2021-12-07.16:20:10
nan,nan,nan,2021-12-07.16:20:11
-26.202639,15.286596,-1.554971,2021-12-07.16:20:11
-26.166166,15.026162,-1.533760,2021-12-07.16:20:13
-26.214979,15.047158,-1.542881,2021-12-07.16:20:14
-26.229820,15.031015,-1.537668,2021-12-07.16:20:16
-26.407906,17.788271,-1.490602,2021-12-07.16:20:18
-26.268000,17.586605,-1.529106,2021-12-07.16:20:20
-26.290884,17.678406,-1.521649,2021-12-07.16:20:22
-26.328402,17.630371,-1.531586,2021-12-07.16:20:24
-26.281202,17.747875,-1.523098,2021-12-07.16:20:25
-26.271936,17.397856,-1.516746,2021-12-07.16:20:28
-26.286913,15.353792,-1.648238,2021-12-07.16:20:29
-26.491879,13.964597,-1.613577,2021-12-07.16:20:31
-26.430414,11.993894,-1.479099,2021-12-07.16:20:33
-26.372107,10.096030,-1.261036,2021-12-07.16:20:34
-24.714762,8.399687,0.007526,2021-12-07.16:20:37
-22.653566,8.447224,0.138350,2021-12-07.16:20:38
-21.172966,10.050460,1.467915,2021-12-07.16:20:41
-20.718046,12.323833,1.817290,2021-12-07.16:20:43
-20.930555,14.334641,1.808403,2021-12-07.16:20:45
-21.757629,16.508709,3.117031,2021-12-07.16:20:47
-23.812540,16.361652,-2.984322,2021-12-07.16:20:49
-25.579073,16.068926,-2.529562,2021-12-07.16:20:51
-26.436329,14.320561,-1.808890,2021-12-07.16:20:53
-26.559837,12.266669,-1.580008,2021-12-07.16:20:55
-26.497265,10.549852,-1.556859,2021-12-07.16:20:56
-26.513363,8.281508,-1.497739,2021-12-07.16:20:59
-26.306068,6.281729,-1.456624,2021-12-07.16:21:00
-25.723272,4.476561,-0.283813,2021-12-07.16:21:03
-23.778980,4.258136,0.136600,2021-12-07.16:21:04
-22.027061,5.239575,1.557139,2021-12-07.16:21:07
-21.129896,7.861794,1.489574,2021-12-07.16:21:09
-20.754211,10.437122,1.540961,2021-12-07.16:21:11
-20.719589,12.384363,1.614857,2021-12-07.16:21:13
-20.826612,14.276211,1.716055,2021-12-07.16:21:15
-21.662382,16.198570,2.995801,2021-12-07.16:21:17
-23.900562,16.137499,-3.034985,2021-12-07.16:21:19
-25.548979,16.152117,-2.517349,2021-12-07.16:21:21
-26.534170,14.526349,-1.378014,2021-12-07.16:21:23
-26.369114,13.060184,-1.522082,2021-12-07.16:21:24
-26.679855,11.099026,-1.550371,2021-12-07.16:21:26
-25.896297,9.320303,-0.718015,2021-12-07.16:21:28
-23.715281,8.799015,0.121956,2021-12-07.16:21:30
-21.360075,8.724843,0.888978,2021-12-07.16:21:32
-20.498737,11.377789,1.824056,2021-12-07.16:21:35
-20.570772,13.770655,1.708940,2021-12-07.16:21:37
-20.870874,15.563097,2.428695,2021-12-07.16:21:39
-22.476133,16.473139,-3.023035,2021-12-07.16:21:41
-24.522234,16.314037,3.116256,2021-12-07.16:21:43
-26.421682,15.485672,-1.608207,2021-12-07.16:21:45
-26.448286,13.092918,-1.518099,2021-12-07.16:21:47
-26.445610,10.802018,-1.525038,2021-12-07.16:21:49
-26.330509,8.969202,-1.450295,2021-12-07.16:21:51
-26.112642,6.678599,-1.481670,2021-12-07.16:21:53
-25.968660,5.277121,-0.749216,2021-12-07.16:21:54
-23.449213,4.090158,0.143932,2021-12-07.16:21:57
-21.628115,4.667676,1.203534,2021-12-07.16:21:59
-21.371029,6.779064,1.369170,2021-12-07.16:22:01
-21.060925,9.029517,1.648262,2021-12-07.16:22:03
-20.872967,10.775488,1.532898,2021-12-07.16:22:05
