-24.424999,8.225000,-0.152649,2021-12-04.16:43:23
-24.424999,8.225000,-0.152649,2021-12-04.16:43:25
-24.424999,8.225000,-0.152649,2021-12-04.16:43:25
-24.424999,8.225000,-0.152649,2021-12-04.16:43:27
-24.424999,8.225000,-0.152649,2021-12-04.16:43:27
-24.424999,8.225000,-0.152649,2021-12-04.16:43:29
-24.424999,8.225000,-0.152649,2021-12-04.16:43:30
-24.424999,8.225000,-0.152649,2021-12-04.16:43:31
-24.424999,8.225000,-0.152649,2021-12-04.16:43:32
-24.424999,8.225000,-0.152649,2021-12-04.16:43:34
-24.424999,8.225000,-0.152649,2021-12-04.16:43:34
-24.424999,8.225000,-0.152649,2021-12-04.16:43:36
-24.424999,8.225000,-0.152649,2021-12-04.16:43:38
-24.424999,8.225000,-0.152649,2021-12-04.16:43:38
-24.424999,8.225000,-0.152649,2021-12-04.16:43:40
-24.424999,8.225000,-0.152649,2021-12-04.16:43:41
-24.424999,8.225000,-0.152649,2021-12-04.16:43:42
-24.424999,8.225000,-0.152649,2021-12-04.16:43:43
-24.424999,8.225000,-0.152649,2021-12-04.16:43:45
-24.424999,8.225000,-0.152649,2021-12-04.16:43:45
-24.424999,8.225000,-0.152649,2021-12-04.16:43:47
-24.424999,8.225000,-0.152649,2021-12-04.16:43:48
-24.424999,8.225000,-0.152649,2021-12-04.16:43:49
-24.424999,8.225000,-0.152649,2021-12-04.16:43:50
-24.424999,8.225000,-0.152649,2021-12-04.16:43:52
-24.424999,8.225000,-0.152649,2021-12-04.16:43:52
-24.424999,8.225000,-0.152649,2021-12-04.16:43:54
