nan,nan,nan,2021-12-07.15:51:03
nan,nan,nan,2021-12-07.15:51:03
nan,nan,nan,2021-12-07.15:51:03
nan,nan,nan,2021-12-07.15:51:04
nan,nan,nan,2021-12-07.15:51:04
nan,nan,nan,2021-12-07.15:51:04
nan,nan,nan,2021-12-07.15:51:04
nan,nan,nan,2021-12-07.15:51:05
nan,nan,nan,2021-12-07.15:51:05
nan,nan,nan,2021-12-07.15:51:05
nan,nan,nan,2021-12-07.15:51:05
nan,nan,nan,2021-12-07.15:51:06
nan,nan,nan,2021-12-07.15:51:06
nan,nan,nan,2021-12-07.15:51:06
nan,nan,nan,2021-12-07.15:51:06
nan,nan,nan,2021-12-07.15:51:07
nan,nan,nan,2021-12-07.15:51:07
nan,nan,nan,2021-12-07.15:51:07
nan,nan,nan,2021-12-07.15:51:07
nan,nan,nan,2021-12-07.15:51:08
34.211853,8.886001,3.051620,2021-12-07.15:51:09
34.418140,9.068055,-3.128577,2021-12-07.15:51:10
34.460571,9.028345,3.125112,2021-12-07.15:51:11
34.771290,9.095268,-3.121647,2021-12-07.15:51:13
34.953693,9.117744,-3.089822,2021-12-07.15:51:14
34.957626,9.132468,-3.065965,2021-12-07.15:51:16
34.721859,9.092927,-3.119434,2021-12-07.15:51:17
34.659012,9.066342,-3.136145,2021-12-07.15:51:19
34.760422,9.077033,-3.125333,2021-12-07.15:51:20
34.835838,9.119529,-3.096466,2021-12-07.15:51:21
34.949440,9.046473,-3.134690,2021-12-07.15:51:22
35.000011,9.066167,3.134350,2021-12-07.15:51:23
34.861320,9.078307,-3.119161,2021-12-07.15:51:24
34.434490,9.103172,-3.058727,2021-12-07.15:51:25
34.238495,9.051252,-3.069431,2021-12-07.15:51:26
32.602783,8.871510,-3.063516,2021-12-07.15:51:27
31.464111,8.838560,-2.974826,2021-12-07.15:51:28
30.372679,8.811132,-3.067857,2021-12-07.15:51:29
29.567894,8.755270,-3.114491,2021-12-07.15:51:30
28.412903,8.972792,-3.017224,2021-12-07.15:51:31
27.191767,8.892457,-3.130783,2021-12-07.15:51:32
26.568628,8.994447,-3.090535,2021-12-07.15:51:33
25.367712,8.904567,-3.045168,2021-12-07.15:51:34
24.766823,8.844390,-2.989960,2021-12-07.15:51:35
24.368378,8.836175,-3.096050,2021-12-07.15:51:36
24.027193,8.848281,-2.970477,2021-12-07.15:51:36
23.499369,8.647651,-2.955667,2021-12-07.15:51:37
22.364798,8.611251,-3.060317,2021-12-07.15:51:38
21.397678,8.406544,-3.108054,2021-12-07.15:51:39
19.921476,8.527279,-3.103646,2021-12-07.15:51:41
18.910292,8.582678,3.094636,2021-12-07.15:51:42
17.534937,8.861109,3.121187,2021-12-07.15:51:43
16.778299,8.802921,-2.947657,2021-12-07.15:51:44
16.101049,8.750883,-3.078666,2021-12-07.15:51:45
15.568032,8.786970,-2.963634,2021-12-07.15:51:46
14.019002,8.683392,-3.024952,2021-12-07.15:51:47
12.868993,8.639277,3.133835,2021-12-07.15:51:48
11.667881,8.681378,-3.135702,2021-12-07.15:51:50
10.510775,8.770730,-2.990349,2021-12-07.15:51:51
9.075217,8.770793,-3.094818,2021-12-07.15:51:52
8.159187,8.854171,-3.054678,2021-12-07.15:51:53
6.987814,8.661279,-2.988527,2021-12-07.15:51:55
5.681100,8.996130,3.092903,2021-12-07.15:51:56
3.810886,8.685518,-2.949468,2021-12-07.15:51:58
2.213532,8.738605,-3.074474,2021-12-07.15:51:59
0.279699,8.735624,-3.050122,2021-12-07.15:52:01
-1.080013,8.849140,3.132240,2021-12-07.15:52:03
-2.598308,8.821415,-3.035363,2021-12-07.15:52:04
-4.230995,8.764715,-2.996847,2021-12-07.15:52:06
-5.815843,8.704590,-3.118930,2021-12-07.15:52:07
-7.567173,8.788022,-3.093168,2021-12-07.15:52:09
-9.082111,8.623492,-2.957231,2021-12-07.15:52:11
-10.435888,8.589068,3.111058,2021-12-07.15:52:12
-11.849631,8.660160,-3.091710,2021-12-07.15:52:13
-13.218081,8.664004,-3.090327,2021-12-07.15:52:15
-14.934525,8.770037,-3.018200,2021-12-07.15:52:16
-17.655861,8.795094,-2.835320,2021-12-07.15:52:19
-19.327570,8.807516,3.032054,2021-12-07.15:52:21
-20.477545,8.804955,3.071352,2021-12-07.15:52:22
-22.146967,8.687253,3.080240,2021-12-07.15:52:23
-23.336889,9.101128,2.287255,2021-12-07.15:52:25
-24.415522,9.474349,2.638100,2021-12-07.15:52:26
-25.649176,10.104177,2.966293,2021-12-07.15:52:27
-26.639742,10.131320,-3.067665,2021-12-07.15:52:29
-27.519482,10.075255,-3.064850,2021-12-07.15:52:30
-28.879684,9.956330,-2.773904,2021-12-07.15:52:31
-30.022387,9.576240,-2.445875,2021-12-07.15:52:32
-30.542522,9.228923,-2.015906,2021-12-07.15:52:33
-30.574219,8.351914,-0.949474,2021-12-07.15:52:34
-29.658131,7.493032,-0.434838,2021-12-07.15:52:35
-28.507006,7.211864,0.172186,2021-12-07.15:52:36
-28.885921,7.987714,0.772610,2021-12-07.15:52:38
-29.346109,7.979226,1.056022,2021-12-07.15:52:39
-29.474056,7.905374,1.129242,2021-12-07.15:52:40
-29.577513,7.918332,1.228408,2021-12-07.15:52:42
-29.731377,7.996564,1.397176,2021-12-07.15:52:43
-29.861822,8.076547,1.532901,2021-12-07.15:52:44
-29.877953,7.954160,2.301183,2021-12-07.15:52:45
-29.636230,7.873452,2.605699,2021-12-07.15:52:46
-29.591553,7.725792,2.574933,2021-12-07.15:52:47
